text,label
Such an infuriating thread. Shame on you @user,OTHER
@user I used to like Lost Prophets ☹️,OTHER
@user Split type aircon naman pre,OTHER
@user @user i like my version better,OTHER
For the last 2 years lol,OTHER
let me clarify sum: I do not condone violence,OTHER
@user @user @user Just knowing that.....,OTHER
@user @user theres no such thing as too much sink the biz,OTHER
So sick of being sad and crying all the time . Someone take me out of miserable life 😭🤷🏻‍♀️,OTHER
Leafy than my homies at BF1 servers,OTHER
@user Are you going for a record?,OTHER
@user young roger taylor I said what I said,OTHER
@user *cough cough* Halo Infinity in like 50 years.,OTHER
@user President? Obama wouldn't say that.,OTHER
You can steal a tweet but ya cant make ya own sucka nigga ctfu,OTHER
@user @user Fury was down for more than 10 counts several videos accounted for that,OTHER
Y’all want other people to know y’all get attention so bad lol,OTHER
@user Guilty Remnant,OTHER
This bank will boom in Nigeria,OTHER
@user rip........... what time’s ur shift,OTHER
Omg I love you! Please come to my country! 🙏🙏🙏,OTHER
@user @user U be fool guy 😂😂🤣😂,OTHER
@user @user And then what happened?,OTHER
That moment when you forget you ate asparagus.......... 😳😜#ithoughtihadsomethingwrong#surprisesarefun#stinkypee#asparagusaintmyfriend,OTHER
@user scream somemore la,OTHER
@user Hello Cutie How would you like to come to my place for some real fun~?*She asked with a smile*,OTHER
Todoroki: I'm in Spain but the s is silent.,OTHER
listen up hoe this my territory,OTHER
@user Sock though! Great call.,OTHER
@user It's that rebellious attitude to protect her kid... The cops usually don't end up at your house for no reason.,OTHER
"I miss you a lot, a lot..",OTHER
@user ok....im sorry that you dont like my great ideas 😝,OTHER
Oh my god. This. Such truth.,OTHER
Enel is the most ridiculously overhyped character in One Piece,OTHER
"@user Yes, yes it is",OTHER
@user That's one app I really tried to understand but it just isn't my vibe,OTHER
@user For support ? Or just in general?,OTHER
i went to go see @user last night and i can’t stop smiling that was the best night of my life,OTHER
omelette du fromage,OTHER
@user @user I can’t get through one episode because it’s the Friends formula sitcom and it’s terrible.,OTHER
Jersey city Pride is cute or whateva,OTHER
Didn’t he have a stroke. Bless his heart,OTHER
i’m so over summer i’m so bored,OTHER
Vanilla ice cream please. ☹️,OTHER
DICKS OUT FOR SHIRO,OTHER
"i broke a plate, my own plate, so why do I still feel extravagantly guilty, as though I’ve ruined a priceless, irreplaceable vase",OTHER
Big ty to @user for all of the support!!,OTHER
@user Mine is 🤣down 🤨across lol,OTHER
Biggest regret of 2019: cutting my hairBiggest blessing of 2019: cutting my hair,OTHER
Time for #InkMaster,OTHER
"@user Thanks bro, wishing you nothing but the best on this holiday weekend.",OTHER
"@user You’re just making sure I’m never getting over you, oh",OTHER
@user @user  let us discuss,OTHER
I blame myself.,OTHER
@user @user They are fairly unrelenting.,OTHER
flynn is right. i'm not that edgy i promise,OTHER
it’s just a tweet leave her alone,OTHER
@user Sweet dreams! M x,OTHER
"Cheerio, Warner! Great review #Ashes",OTHER
@user @user @user Unfair with Abid Ali,OTHER
@user @user A machine? What?,OTHER
@user i’m cryifn,OTHER
@user I shouldn't be as intrigued by this as I am,OTHER
Yessss fuck them up the way they fucking up the planet,OTHER
@user You got it! We've just sent you a bit more info over DM. We'll carry on helping out there /OG,OTHER
Today I’m seated next to a L.O.Λ.E since Face era. She said it was Minki who made her a NU’EST fan,OTHER
@user el DM m2fol,OTHER
@user Calum doesn’t deserve this.,OTHER
No I dead haven’t danced in the mornings in soooo long... am I back? Am I renewed ?,OTHER
@user Bob these are awesome,OTHER
they need to stop broadcasting our games just save us the pain and suffering,OTHER
Things will get better. Don’t get impatient.,OTHER
Bandito Stuttgart Thread 24.02.2019,OTHER
Let’s Get My Father Loose Socks,OTHER
"It’s almost 5, I really need to sleep",OTHER
"@user True im a privileged soft curled haired hoe but Ive deadass seen people make fun 4a-4c textures bc its ""pelo malo""",OTHER
Why does this episode feel like it’s going so fast ???? #LoveIsland,OTHER
I need other people to read this and confirm that I have not hallucinated this fever dream of a survey.,OTHER
"@user Lifting up rocks sends creepy-crawlies scurrying, angrily, for cover -- moral 'cover' in this case, but there is none.",OTHER
I had 2 HUGE margaritas and I’m ready to make bad decisions,OTHER
@user Fuck him--he ain't nobody of consequence.,OTHER
my friends asking me to prom and i don't know who-,OTHER
@user How the hell did you find where it was?,OTHER
Ong I thought I was the only one who knew ab this,OTHER
omg hey skinties its shay 🙈🙈😋👊🏽,OTHER
i can’t wait until i get a neckbeard🤞,OTHER
#TSBTonight #FreeStuffFriday JoshGreen,OTHER
This shit is fucking beautiful,OTHER
@user english isn't everyone's first language,OTHER
have a great n productive day y’all🏇🏻,OTHER
@user you have been blessed with beauty Jackie!  ❤️,OTHER
I don't really like Spice Girls. I like Elsas!,OTHER
"Seriously, good match. #japanvsbelgium #WorldCup",OTHER
@user You seen hxh yet?,OTHER
LIL FUCKING PEEP album is fire,OTHER
@user Chronisch Creatief (Karin en Mar),OTHER
Now playing Choice Of Colors by The Impressions!,OTHER
@user Alisson is not worth all that! I hope the field shows how much it's worth!,OTHER
Don’t go chasing waterfallssssssss please stick to the rivers and the lakes that your used too,OTHER
And twice on Sunday.,OTHER
@user @user i know ima request kersten so fast,OTHER
Where do you buy those cute collar pins that are on Pinterest,OTHER
@user Will request madam to make of Dr.Ruth Katherina,OTHER
Tahahaha Good morning though! 😌,OTHER
@user @user YEET,OTHER
I let myself down.,OTHER
Did they really say these things,OTHER
Hahaha can’t wait till it’s back on!,OTHER
@user Weekly meetings,OTHER
save some pussy for the rest of us bro 😹,OTHER
OMG T’AS RECU,OTHER
@user @user @user @user HERESY!!!,OTHER
Starting to feel like inkjet is actually dead,OTHER
"@user @user Shhhhhhhhhhhh, That's why I didn't post the next pic. Great birdie, sir!!",OTHER
@user Stop! You already look amazing SANS FILTAIRE! next question!,OTHER
i won't have signal the whole day so if soonyoung Breathes (i hope he does) y'all know what 2 do,OTHER
@user ALREADY WATCHING IT!!!,OTHER
@user I have to nip to Asda at some point just cannit be arsed to move atm 😂 xxxx,OTHER
"Might spam y’all with selfies, my makeup was cute yesterday",OTHER
hirap maging babae sagad!!!!! fuck pms fuck skin breakouts fuck y’all grrrrrrrr 😤,OTHER
please naegi you have to piss on me.. plea,OTHER
@user Great that young woman scientist's black hole work feted-should offer hope for many others whose contribution often obscured,OTHER
@user @user www#MPN #BTS #ARMY #BoyWithLuv @user BTS @user,OTHER
@user Who’s this white female president that the gov. mentions?,OTHER
Beach sounds nice rn,OTHER
@user YES !!!! THE WINTER BREAK !!!!!! WHICH IS IN LIKE 2 WEEKS !!! AND IM GOING TO VISIT HER AND-,OTHER
I was never a problem in any of my ex’s lives after we broke up! 🙅🏾‍♀️ just kept it pushin!,OTHER
Wish I had some quid,OTHER
Just not that into a 'thorny rose..',OTHER
@user AIGHT BET,OTHER
urgh we could've gotten 80M if yt hadn't froze :/,OTHER
"Writers are a reflective lot with much noise inside, ""Quiet people have the loudest minds."" Stephen King #NimbleQuotes",OTHER
It's all about us.,OTHER
i havent been genuinely active in the 1d fandom in years and im so scared,OTHER
"@user Yeah, with milk and a bit of cream. I could live off it.",OTHER
Yea they went at it. We needed an extra round just for the hell of it,OTHER
@user devmaster34 has #3 of the sky blue sparkle fedora and #16 of the orange sparkle time fedora,OTHER
@user They sound awesome!,OTHER
everybody want the tea but nobody want the smoke..,OTHER
"Hate it when people tells me to stop,,, I'm sorry but I just can't help it,,,",OTHER
it's all fun until u realize s/he's not a simple crush anymore,OTHER
"Someone major needs to die, I’m bored",OTHER
I’m back and t13 still not breathing ASDHFJAKAAJDJFKA,OTHER
@user You're welcome! I suspected you had encountered it; maybe I just wanted to rave about it with someone who had played! 😃,OTHER
Open the government. Stop being terrorists with America. #therealdonaldtrump #tedcruz #johncornyn,OTHER
@user Why would any Trump supporter have watched your show today??????,OTHER
@user Yes plz...o//v//o,OTHER
My country is where professors rig elections but expels students for exam malpractice--- @user,OTHER
@user good Morning~,OTHER
@user BEAUTIFUL are you seeing her on tour??,OTHER
@user Are you sure? I can sense the tears,OTHER
"@user wait, who are you again?",OTHER
@user @user @user Like he did in the oval office? With the Russians?,OTHER
Hana just made me listen to a rap remix of Sober and it hit me like a double decker bus💔,OTHER
@user @user @user More like obvious.,OTHER
@user Have you even had a look at the other chart 😳,OTHER
#TRUMP IS STILL LYING!,OTHER
This Man is Another Angel!!!,OTHER
Someone over on My main Twitter is about to feel My wrath.,OTHER
"unless you've already cried and then taken a nap in a home depot parking lot, you need to get on my level",OTHER
I'm at work but the tea is I would rather be at home playing Pharaoh,OTHER
@user Nah after the video stops he gets up and walks away,OTHER
@user His legs are all like 〰️,OTHER
@user Correct me if im wrong but isn't this the first time we've seen Colman in his preferred number 10 position?,OTHER
HE WATCHES COMPILATIONS???????? whipped,OTHER
Getting killed by failed trickshotters are funny,OTHER
@user slow and steady boys. You are showing massive improvements and that's all that matters.,OTHER
"@user @user Then, prove it",OTHER
@user So good Kate loved it,OTHER
@user Thank you for your courage.,OTHER
I nominate #BarışArduç 13 days left,OTHER
@user PLEASE NO ONE ELSE MESSAGE MY MOTHER ON LINKEDIN THIS IS NOT PROFESSIONAL,OTHER
"@user the left side, but have a bias against prints at big occasions even if they’re not formal",OTHER
Currently sitting in the Rapid city airport slowly losing my mind rn,OTHER
@user @user if you need somewhere to move in at I got you,OTHER
@user Now lookatcha,OTHER
@user @user Midwest Express,OTHER
the word toxic has been so overused that i cringe whenever i see people using it,OTHER
...and I'm already dead at +25.....,OTHER
@user Get ride of them &amp; no need for bar code windows?,OTHER
@user 😂☠️ hell yeah,OTHER
@user I think we got you covered,OTHER
@user Looks good ;),OTHER
Oh man i thought the first three parts of “when they see us” made me cry enough but that last part KILLED me,OTHER
Season 7 of @user better be not that sad cause its gonna be my birthday and I don't wanna cry,OTHER
@user I think he has one.,OTHER
@user Wayment!! You going for Memorial Day?,OTHER
DJ this one na bangerrr,OTHER
Oh god I love the nursing home more and more everyday,OTHER
This month has been 98% blows to my ego and 2% gassing myself up. This energy is too much nonsense.,OTHER
FLY LIKE A BUTTERFLY,OTHER
@user Funny 👍😂,OTHER
"@user Hey, set times are available in the venue",OTHER
@user Hi Terry same to you hope you are well 🙂😘,OTHER
@user @user Moin Heike🌞😎💕,OTHER
Man I’m blessed.,OTHER
@user @user Done,OTHER
@user @user She should wear a dress or a skirt and some some Bombo rass clart dignity . Straight! 36zero,OTHER
@user @user @user I guess you're right... ✌,OTHER
👀 out #13 #WeArePBV peeps,OTHER
im drunk asd helpppp,OTHER
@user What happened?!?!,OTHER
Aight so lemme *show you something different ya dig,OTHER
@user @user @user In what way is May's deal not leaving in any sense?  Can you explain?,OTHER
what the effin flak?????!!!!!????,OTHER
@user @user Slight correction: *every* infrastructure week 😉,OTHER
Last night I woke up at 3:33 AM and I was equal parts excited and terrified,OTHER
Me and Adriana,OTHER
in other words... no,OTHER
@user not got mum to join you yet?,OTHER
@user buddy you know everyone can see the tweets you like?,OTHER
it’s a blessing to roll over this morning!,OTHER
@user Ornery TJ is the apple of my eye,OTHER
@user Holy Trinity 😍😍😍,OTHER
@user It’s almost 1 am here I hope it’s uploaded before I pass out,OTHER
Training Syrian Palestinians,OTHER
@user @user Is that exclusive to SILS MARIA though? Even SUMMER HOURS has its share of on-the-nose declarative dialogue.,OTHER
This is so lit,OTHER
okay the photo op was taken on a professional camera and they said the pics would be online later but im not exactly sure where,OTHER
"I MEANT STONES FACKyou level your card up to level 30, then you use the stones so you can then be able to up to lvl 50",OTHER
why people always wanna go swimming when i’ve just showered,OTHER
add Scottie Pippen to this list. some conspiracy theories are funny af. 😭,OTHER
@user We outside tonight?,OTHER
What the problem?? You her “man” not her father. Enjoy ya night lol see you when you get home fytb 🥵,OTHER
"pls , thsi is literally hannibal , he just has bad interpersonal skills",OTHER
@user this is genuinely the most purest and beautiful tweet of 2018,OTHER
@user You too??,OTHER
@user @user @user fuck you,OTHER
@user Still recovering myself. Sure PeH will make up for it when he bangs one in from 30 yards,OTHER
@user @user Oh i love it 3000,OTHER
